0.051793 0.00021065 3.9011e-06
0.054383 0.00017051 3.1226e-06
0.057102 0.00013847 2.5372e-06
0.059957 0.00011322 2.079e-06
0.062955 9.0575e-05 1.7203e-06
0.066103 7.2576e-05 1.4085e-06
0.069408 6.1111e-05 1.2264e-06
0.072878 4.7706e-05 1.021e-06
0.076522 3.9314e-05 8.7085e-07
0.080348 3.0486e-05 7.3984e-07
0.084365 2.5413e-05 6.4131e-07
0.088584 1.9725e-05 5.3115e-07
0.093013 1.57e-05 4.5139e-07
0.097664 1.283e-05 3.9088e-07
0.10255 1.0055e-05 3.3237e-07
0.10767 7.9493e-06 2.8553e-07
0.11306 6.4763e-06 2.5205e-07
0.11871 5.3033e-06 2.2571e-07
0.12465 3.9524e-06 1.8783e-07
0.13088 3.4325e-06 1.7387e-07
0.13742 2.6514e-06 1.5825e-07
0.14429 2.5154e-06 1.5771e-07
0.15151 1.8776e-06 1.4265e-07
0.15908 1.4274e-06 1.3217e-07
0.16704 1.2384e-06 3.92e-07
0.17539 1.0627e-06 8.52e-08
0.18416 1.144e-06 3.9617e-07
0.19337 8.9932e-07 1.7785e-07
0.20304 6.0026e-07 2.8065e-07
0.21319 8.1567e-07 4.0612e-07
0.22385 8.5896e-07 3.4384e-07
0.23504 8.9266e-07 2.8376e-07
0.24679 8.1352e-07 2.2092e-07
0.25913 6.0269e-07 3.4918e-07
0.27209 7.5145e-07 3.3083e-07
0.28569 7.6422e-07 2.7682e-07
0.29998 8.8267e-07 1.679e-07
0.31497 5.2821e-07 2.0612e-07
0.33072 9.1732e-07 3.3869e-07
0.34726 1.0201e-06 6.1275e-07
0.36462 8.366e-07 3.251e-07
0.38285 5.471e-07 2.0851e-07
0.402 4.8148e-07 2.9566e-07
0.4221 7.439e-07 2.0503e-07
0.4432 7.3708e-07 3.0025e-07
0.46536 4.7713e-07 2.6812e-07
0.48863 5.7012e-07 2.7538e-07
0.51306 5.2098e-07 2.6417e-07
0.53871 4.5646e-07 3.9303e-07
0.56565 6.9699e-07 2.3217e-07
0.58877 7.0584e-07 3.917e-07
